sleep_awake,sleep_bedtime_end,sleep_bedtime_start,sleep_breath_average,sleep_deep,sleep_duration,sleep_efficiency,sleep_hr_average,sleep_hr_lowest,sleep_light,sleep_midpoint_time,sleep_onset_latency,sleep_rem,sleep_restless,sleep_rmssd,sleep_score,sleep_score_deep,sleep_score_efficiency,sleep_score_latency,sleep_score_rem,sleep_score_total,summary_date,sleep_temperature_delta,sleep_temperature_deviation,sleep_temperature_trend_deviation,sleep_total,activity_average_met,activity_cal_active,activity_cal_total,activity_high,activity_inactive,activity_low,activity_medium,activity_score,activity_steps,readiness_score,readiness_score_activity_balance
6870,2021-01-15T10:01:01+03:00,2021-01-15T01:39:01+03:00,17.25,7920,30120,77,61.52,57,12390,13770,480,2940,35,57,63,98,65,81,39,64,2021-01-15,-0.06,-0.06,0.12,23250,1.5,562,3290,0,574,351,35,72.0,8493,77,78
6540,2021-01-16T10:00:02+03:00,2021-01-16T01:47:02+03:00,17.0,7740,29580,78,61.27,54,14130,15180,330,1170,34,55,59,98,67,75,16,63,2021-01-16,0.0,0.0,0.06,23040,1.375,428,3061,1,487,302,18,72.0,6593,76,78
5250,2021-01-17T10:24:23+03:00,2021-01-17T01:42:23+03:00,16.625,5160,31320,83,62.35,57,18000,16230,1500,2910,50,40,63,85,79,72,39,75,2021-01-17,0.14,0.14,0.11,26070,1.375,403,3007,0,562,275,16,62.0,6207,76,80
4500,2021-01-18T09:54:51+03:00,2021-01-18T00:48:51+03:00,17.75,6120,32760,86,65.85,60,18960,16320,420,3180,38,38,72,96,86,78,43,84,2021-01-18,0.1,0.1,0.16,28260,1.46875,459,3215,0,497,445,11,56.0,7395,73,82
4500,2021-01-19T09:32:47+03:00,2021-01-19T02:30:47+03:00,16.625,6930,25320,82,61.51,57,11700,12360,930,2190,38,57,59,97,76,97,29,55,2021-01-19,-0.08,-0.08,0.11,20820,1.59375,746,3509,1,528,397,61,70.0,12081,72,83
6000,2021-01-20T10:00:14+03:00,2021-01-20T01:18:14+03:00,16.5,7980,31320,81,59.2,51,14310,15540,1080,3030,33,60,67,98,74,91,41,72,2021-01-20,-0.09,-0.09,0.02,25320,1.46875,512,3237,2,493,370,17,70.0,7705,77,77
6450,2021-01-21T09:42:29+03:00,2021-01-21T01:12:29+03:00,16.75,7950,30600,79,59.88,56,13200,15000,1080,3000,40,57,64,98,69,91,40,68,2021-01-21,-0.17,-0.17,-0.05,24150,1.53125,653,3370,0,448,413,33,75.0,10129,79,78
6540,2021-01-22T09:44:09+03:00,2021-01-22T00:24:09+03:00,17.0,9960,33600,81,61.13,56,13440,15570,480,3660,37,53,72,100,74,81,49,79,2021-01-22,0.13,0.13,0.03,27060,1.5,554,3294,0,578,382,25,70.0,8233,79,74
3570,2021-01-23T08:39:13+03:00,2021-01-23T01:38:13+03:00,17.125,5700,25260,86,61.0,55,13830,13080,480,2160,36,55,61,94,86,81,28,58,2021-01-23,-0.04,-0.04,0.06,21690,1.59375,829,3512,0,506,361,67,77.0,14037,74,74
1770,2021-01-24T09:43:34+03:00,2021-01-24T02:22:34+03:00,17.375,7770,26460,93,69.92,60,12720,13140,360,4200,31,38,69,98,99,75,57,70,2021-01-24,0.19,0.19,0.15,24690,1.65625,840,3613,2,429,556,37,81.0,13277,58,68
3840,2021-01-25T09:27:43+03:00,2021-01-25T03:13:43+03:00,17.75,4080,22440,83,62.73,58,12780,10950,420,1740,33,50,52,67,79,78,23,46,2021-01-25,-0.09,-0.09,0.1,18600,1.5625,693,3459,2,501,431,32,71.0,10229,62,61
3090,2021-01-26T08:43:07+03:00,2021-01-26T01:41:07+03:00,17.5,5040,25320,88,61.18,54,14100,12720,270,3090,38,64,61,83,90,72,42,60,2021-01-26,0.01,0.01,0.08,22230,1.375,412,3007,0,331,227,32,74.0,7140,71,59
5160,2021-01-27T08:39:56+03:00,2021-01-27T01:19:56+03:00,17.5,5730,26400,80,60.8,54,14850,13560,480,660,36,67,58,95,72,81,9,56,2021-01-27,-0.03,-0.03,0.04,21240,1.53125,657,3393,0,500,448,30,88.0,10737,67,66
3990,2021-01-28T07:33:12+03:00,2021-01-28T00:34:12+03:00,17.5,6420,25140,84,63.96,55,13710,13050,510,1020,27,52,64,96,81,83,13,56,2021-01-28,0.3,0.3,0.18,21150,1.8125,1099,3938,2,472,548,54,92.0,17070,61,64
5610,2021-01-29T10:29:35+03:00,2021-01-29T02:59:35+03:00,17.375,6150,27000,79,71.1,58,12120,12750,210,3120,40,41,57,96,69,70,42,57,2021-01-29,0.02,0.02,0.19,21390,1.59375,756,3485,3,418,451,39,93.0,12033,52,55
4560,2021-01-30T08:20:44+03:00,2021-01-30T00:57:44+03:00,18.875,7800,26580,83,69.71,58,13230,13740,480,990,31,46,61,98,79,81,13,60,2021-01-30,0.36,0.36,0.29,22020,1.4375,465,3133,1,436,336,10,88.0,7331,56,52
6570,2021-01-31T10:26:25+03:00,2021-01-31T01:09:25+03:00,17.5,6750,33420,80,64.09,54,18540,17070,750,1560,34,58,67,97,72,94,20,79,2021-01-31,-0.04,-0.04,0.12,26850,1.375,420,3034,3,572,291,15,80.0,6131,71,59
4620,2021-02-01T09:33:12+03:00,2021-02-01T01:08:12+03:00,17.5,7320,30300,85,62.25,56,17040,15060,540,1320,39,58,66,98,83,83,17,74,2021-02-01,0.23,0.23,0.26,25680,1.46875,486,3205,0,478,386,22,83.0,7213,73,64
5430,2021-02-02T09:33:40+03:00,2021-02-02T01:07:40+03:00,17.0,5610,30360,82,63.72,57,15630,15990,3510,3690,38,47,59,95,76,12,50,71,2021-02-02,-0.21,-0.21,-0.11,24930,1.375,363,2982,0,337,297,13,83.0,5512,68,68
5010,2021-02-03T09:11:19+03:00,2021-02-03T01:13:19+03:00,16.875,6900,28680,83,64.24,59,13230,14340,630,3540,32,58,67,97,79,89,48,66,2021-02-03,0.08,0.08,0.0,23670,1.46875,527,3237,1,519,399,18,76.0,8173,75,75
4770,2021-02-04T09:30:53+03:00,2021-02-04T01:21:53+03:00,17.5,6720,29340,84,65.62,56,15900,13830,150,1950,31,48,65,97,81,67,26,70,2021-02-04,-0.06,-0.06,0.06,24570,1.53125,593,3433,1,461,423,25,68.0,9281,74,77
5460,2021-02-06T10:00:16+03:00,2021-02-06T01:59:16+03:00,17.875,4920,28860,81,76.6,68,14760,14280,360,3720,36,27,62,83,74,75,50,65,2021-02-06,0.69,0.69,0.36,23400,1.46875,504,3282,3,567,296,26,,7482,43,87
4950,2021-02-07T10:17:04+03:00,2021-02-07T02:33:04+03:00,17.125,7200,27840,82,69.7,59,13500,14790,420,2190,34,46,60,97,76,78,29,63,2021-02-07,-0.04,-0.04,0.35,22890,1.40625,462,3213,1,499,351,16,67.0,6938,63,0
6870,2021-02-08T09:43:32+03:00,2021-02-08T01:33:32+03:00,16.375,6600,29400,77,63.22,56,13800,14790,1110,2130,35,65,60,96,65,89,28,62,2021-02-08,0.37,0.37,0.37,22530,1.5625,630,3506,0,448,513,24,68.0,9178,72,90
4110,2021-02-09T09:27:09+03:00,2021-02-09T01:52:09+03:00,16.375,7200,27300,85,64.64,59,13740,13260,600,2250,34,49,64,97,83,86,30,64,2021-02-09,0.04,0.04,0.15,23190,1.4375,466,3273,1,536,364,23,67.0,7053,71,87
3840,2021-02-10T09:40:24+03:00,2021-02-10T01:50:24+03:00,17.25,7860,28200,86,70.15,63,12480,13290,150,4020,29,41,67,98,86,67,54,69,2021-02-10,0.06,0.06,0.16,24360,1.375,348,3091,1,468,301,7,68.0,5432,66,89
3870,2021-02-11T09:50:16+03:00,2021-02-11T01:40:16+03:00,16.125,5910,29400,87,67.13,61,15660,14490,720,3960,33,42,70,95,88,91,53,73,2021-02-11,0.33,0.33,0.28,25530,1.46875,509,3330,0,519,435,15,70.0,7989,69,93
5820,2021-02-12T10:01:16+03:00,2021-02-12T01:56:16+03:00,16.75,5460,29100,80,72.71,64,15540,13770,540,2280,38,32,62,92,72,83,30,64,2021-02-12,0.05,0.05,0.29,23280,1.4375,452,3269,0,501,403,8,73.0,7127,61,92
4680,2021-02-13T10:59:14+03:00,2021-02-13T02:26:14+03:00,16.375,7290,30780,85,68.93,62,14460,14850,600,4350,36,44,70,98,83,86,59,76,2021-02-13,-0.06,-0.06,0.19,26100,1.46875,492,3343,0,583,374,20,73.0,7200,68,93
5040,2021-02-14T11:21:30+03:00,2021-02-14T03:11:30+03:00,16.5,7470,29400,83,63.3,57,15870,15060,720,1020,40,60,62,98,79,91,13,69,2021-02-14,0.2,0.2,0.2,24360,1.375,444,3112,1,439,261,22,71.0,6673,74,92
5340,2021-02-15T09:35:49+03:00,2021-02-15T01:55:49+03:00,17.125,6060,27600,81,66.35,59,14760,13710,960,1440,34,53,61,96,74,97,19,60,2021-02-15,0.32,0.32,0.33,22260,1.46875,555,3333,0,543,365,29,75.0,8677,68,92
6510,2021-02-16T10:01:59+03:00,2021-02-16T02:09:59+03:00,17.5,7260,28320,77,64.01,56,12120,14010,780,2430,35,53,60,97,65,94,33,59,2021-02-16,0.09,0.09,0.34,21810,1.34375,317,3064,0,563,251,14,73.0,4517,71,90
5130,2021-02-17T10:20:03+03:00,2021-02-17T01:51:03+03:00,17.375,6120,30540,83,62.57,57,16860,15570,1050,2430,36,47,67,96,79,91,33,73,2021-02-17,0.02,0.02,0.25,25410,1.3125,241,2961,0,631,234,6,72.0,3664,76,93
4260,2021-02-18T09:24:35+03:00,2021-02-18T01:15:35+03:00,17.625,7440,29340,85,62.09,56,14850,14580,840,2790,32,50,70,98,83,97,38,72,2021-02-18,-0.06,-0.06,0.15,25080,1.5,519,3346,1,636,360,21,68.0,7439,77,96
3990,2021-02-19T10:08:57+03:00,2021-02-19T02:22:57+03:00,17.375,6390,27960,86,62.47,56,14340,14310,660,3240,32,57,66,96,86,89,43,67,2021-02-19,0.22,0.22,0.21,23970,1.375,341,3088,0,687,266,8,61.0,5481,72,94
3150,2021-02-20T10:03:44+03:00,2021-02-20T02:51:44+03:00,17.0,5880,25920,88,63.5,57,15060,12660,330,1830,33,52,61,95,90,75,24,63,2021-02-20,-0.2,-0.2,0.14,22770,1.1875,83,2650,0,226,80,0,62.0,1432,75,95
3600,2021-02-21T10:20:37+03:00,2021-02-21T02:30:37+03:00,17.25,7020,28200,87,60.89,56,15930,14130,570,1650,34,55,64,97,88,86,22,70,2021-02-21,-0.28,-0.28,0.0,24600,1.4375,502,3268,0,568,296,27,59.0,7915,77,100
2820,2021-02-22T10:57:02+03:00,2021-02-22T05:29:02+03:00,17.0,4110,19680,86,63.82,55,12030,10050,960,720,33,49,49,69,86,97,9,39,2021-02-22,-0.05,-0.05,-0.03,16860,1.46875,468,3302,2,572,380,14,59.0,6524,68,98
5550,2021-02-23T09:37:54+03:00,2021-02-23T01:25:54+03:00,17.375,6660,29520,81,60.68,53,13950,14130,630,3360,33,41,66,97,74,89,45,67,2021-02-23,-0.05,-0.05,0.04,23970,1.34375,320,3048,1,572,264,7,58.0,4623,77,97
4470,2021-02-24T10:32:04+03:00,2021-02-24T02:10:04+03:00,17.375,7800,30120,85,60.88,54,15270,15060,1020,2580,29,41,69,98,83,94,34,74,2021-02-24,0.08,0.08,0.14,25650,1.375,365,3147,1,569,326,9,59.0,5595,76,98
3720,2021-02-25T10:09:38+03:00,2021-02-25T01:31:38+03:00,17.625,7680,31080,88,70.2,59,15690,15690,540,3990,34,33,72,98,90,83,54,80,2021-02-25,-0.09,-0.09,0.12,27360,1.40625,413,3215,0,570,356,10,63.0,6280,67,99
4080,2021-02-26T09:33:21+03:00,2021-02-26T01:35:21+03:00,17.375,7560,28680,86,59.91,56,15750,13890,390,1290,39,53,63,98,86,78,17,70,2021-02-26,-0.03,-0.03,0.09,24600,1.4375,456,3269,0,638,384,11,62.0,7448,79,98
2970,2021-02-27T10:04:00+03:00,2021-02-27T02:55:00+03:00,17.375,6330,25740,88,62.52,56,13440,12540,330,3000,34,47,63,96,93,75,40,63,2021-02-27,-0.05,-0.05,0.08,22770,1.375,494,3142,1,477,238,29,66.0,7518,74,96
5310,2021-02-28T11:24:07+03:00,2021-02-28T02:47:07+03:00,17.5,6150,31020,83,61.33,56,16950,15750,90,2610,34,53,63,96,79,64,35,74,2021-02-28,0.23,0.23,0.2,25710,1.40625,528,3213,0,539,252,28,65.0,7449,77,94
5970,2021-03-01T09:47:26+03:00,2021-03-01T01:29:26+03:00,16.75,5430,29880,80,59.55,51,15660,15240,900,2820,37,55,65,92,72,99,38,67,2021-03-01,0.19,0.19,0.32,23910,1.5,575,3414,0,486,458,19,59.0,8554,70,88
6870,2021-03-02T09:41:02+03:00,2021-03-02T01:45:02+03:00,17.875,6030,28560,76,61.12,56,13380,14640,870,2280,29,49,61,96,62,99,30,58,2021-03-02,0.22,0.22,0.31,21690,1.5,505,3349,0,603,381,19,55.0,7355,77,85
3750,2021-03-03T10:00:02+03:00,2021-03-03T02:24:02+03:00,17.375,9600,27360,86,62.65,56,11910,13290,120,2100,27,51,64,100,88,64,28,66,2021-03-03,-0.41,-0.41,0.06,23610,1.375,382,3134,1,493,295,15,55.0,5766,69,84
6060,2021-03-04T10:24:56+03:00,2021-03-04T02:34:56+03:00,17.125,6540,28200,79,62.09,56,12420,14010,660,3180,31,46,62,96,69,89,43,60,2021-03-04,0.02,0.02,-0.01,22140,1.40625,421,3189,0,423,343,11,57.0,6436,74,86
4110,2021-03-05T10:21:59+03:00,2021-03-05T02:00:59+03:00,17.375,6510,30060,86,65.3,59,16380,15030,480,3060,32,48,68,96,86,81,41,75,2021-03-05,-0.06,-0.06,0.0,25950,1.4375,441,3235,1,598,337,15,54.0,6416,74,87
4380,2021-03-06T10:01:01+03:00,2021-03-06T01:45:01+03:00,17.25,8790,29760,85,61.2,56,15720,14970,630,870,34,57,65,100,83,89,12,73,2021-03-06,-0.06,-0.06,0.03,25380,1.5625,726,3508,0,482,373,44,65.0,11987,78,87
5100,2021-03-07T10:42:46+03:00,2021-03-07T02:40:46+03:00,17.25,7440,28920,82,66.08,59,14250,14190,450,2130,39,50,61,98,76,81,28,67,2021-03-07,-0.1,-0.1,0.01,23820,1.25,301,2864,0,156,144,18,67.0,4287,67,81
5880,2021-03-08T10:09:03+03:00,2021-03-08T01:21:03+03:00,17.625,7800,31680,81,63.55,55,16350,16500,990,1650,40,60,66,98,76,94,22,74,2021-03-08,0.13,0.13,0.09,25800,1.375,449,3092,1,259,261,13,66.0,6919,73,87
9240,2021-03-09T09:59:56+03:00,2021-03-09T01:09:56+03:00,17.875,4980,31800,71,65.12,59,15300,14910,720,2280,37,56,59,84,51,91,30,62,2021-03-09,-0.26,-0.26,-0.09,22560,1.46875,574,3357,0,427,426,22,65.0,8494,76,88
5340,2021-03-10T09:32:41+03:00,2021-03-10T01:12:41+03:00,17.375,7050,30000,82,62.23,55,14970,15330,720,2640,32,51,67,97,76,91,35,70,2021-03-10,-0.05,-0.05,0.0,24660,1.4375,473,3257,0,406,375,17,65.0,7048,77,84
6540,2021-03-11T09:41:13+03:00,2021-03-11T01:22:13+03:00,16.625,5490,29940,78,65.42,57,17100,14670,870,810,41,49,58,93,67,99,11,65,2021-03-11,0.04,0.04,0.07,23400,1.5,594,3409,2,465,447,24,64.0,8882,76,86
3690,2021-03-12T09:53:11+03:00,2021-03-12T01:03:11+03:00,17.25,7290,31800,88,68.97,63,17280,15300,210,3540,38,39,72,98,93,70,48,83,2021-03-12,0.17,0.17,0.15,28110,1.5,610,3417,0,401,406,28,66.0,8828,71,83
4290,2021-03-13T09:43:06+03:00,2021-03-13T01:54:06+03:00,16.875,6060,28140,85,64.06,57,15600,14400,990,2190,39,50,64,96,83,94,29,67,2021-03-13,0.03,0.03,0.17,23850,1.5,648,3409,0,386,417,25,66.0,9955,66,81
6060,2021-03-14T11:26:26+03:00,2021-03-14T02:02:26+03:00,17.875,6090,33840,82,68.93,58,18540,17400,1200,3150,39,38,68,96,76,86,43,82,2021-03-14,0.03,0.03,0.14,27780,1.40625,606,3234,1,323,208,61,70.0,9121,70,78
3330,2021-03-15T07:19:33+03:00,2021-03-15T01:10:33+03:00,17.375,5460,22140,85,66.25,58,12270,11460,870,1080,38,54,59,92,83,99,14,47,2021-03-15,-0.15,-0.15,-0.02,18810,1.59375,676,3575,1,561,516,26,75.0,10426,66,78
4500,2021-03-16T09:40:58+03:00,2021-03-16T01:44:58+03:00,17.125,8190,28560,84,59.25,54,13050,13860,630,2820,31,63,67,99,81,89,38,68,2021-03-16,-0.1,-0.1,-0.02,24060,1.40625,469,3185,3,310,301,22,69.0,6783,77,75
2760,2021-03-17T09:40:29+03:00,2021-03-17T01:45:29+03:00,17.625,7110,28500,90,64.18,56,16470,14430,540,2160,41,56,67,97,95,83,28,74,2021-03-17,0.09,0.09,0.13,25740,1.4375,506,3188,2,189,242,34,58.0,7743,78,79
6360,2021-04-05T10:00:00+03:00,2021-04-05T01:44:00+03:00,17.625,7140,29760,79,56.56,50,15270,14070,150,990,36,60,59,97,69,67,13,65,2021-04-05,-0.01,-0.01,0.13,23400,1.4375,507,3281,0,521,350,25,55.0,7072,68,0
4710,2021-04-06T10:37:59+03:00,2021-04-06T01:48:59+03:00,17.0,7680,31740,85,57.06,51,16560,15060,630,2790,41,65,69,98,83,89,38,79,2021-04-06,-0.24,-0.24,0.0,27030,1.4375,446,3215,0,550,343,13,57.0,6673,85,0
3150,2021-04-07T10:12:01+03:00,2021-04-07T03:14:01+03:00,17.0,6120,25080,87,57.69,53,15360,12060,300,450,32,47,58,96,90,72,6,59,2021-04-07,0.06,0.06,0.0,21930,1.34375,378,3063,0,520,242,16,59.0,5677,76,93
3120,2021-04-08T08:08:59+03:00,2021-04-08T01:07:59+03:00,17.375,6570,25260,88,58.27,54,12840,12780,360,2730,35,52,65,96,90,75,37,60,2021-04-08,-0.15,-0.15,0.0,22140,1.4375,466,3254,1,555,351,13,59.0,7214,77,95
5220,2021-04-09T08:42:03+03:00,2021-04-09T01:24:03+03:00,17.5,5460,26280,80,60.05,53,14700,13410,660,900,39,46,58,92,72,89,12,56,2021-04-09,-0.28,-0.28,-0.08,21060,1.53125,654,3430,4,632,314,34,65.0,9797,72,93
9540,2021-04-10T09:55:30+03:00,2021-04-10T02:03:30+03:00,19.0,3210,28320,66,68.12,57,13260,16530,4560,2310,35,43,39,54,39,1,31,47,2021-04-10,1.38,1.38,0.48,18780,1.28125,223,2905,0,669,150,5,,3478,42,85
8190,2021-04-11T11:14:22+03:00,2021-04-11T01:48:22+03:00,18.75,5460,33960,76,60.61,54,18360,16890,720,1950,36,44,63,92,62,91,26,74,2021-04-11,0.44,0.44,0.74,25770,1.40625,443,3167,1,421,307,19,68.0,6770,75,0
7650,2021-04-12T10:28:00+03:00,2021-04-12T01:27:00+03:00,17.25,7020,32460,76,59.35,53,15150,16380,1170,2640,32,50,64,97,65,86,35,71,2021-04-12,-0.24,-0.24,0.43,24810,1.5,564,3364,0,418,425,21,63.0,8249,74,90
5010,2021-04-13T09:24:12+03:00,2021-04-13T01:55:12+03:00,17.75,6300,26940,81,62.12,55,12030,13740,1080,3600,37,40,63,96,76,91,48,59,2021-04-13,0.09,0.09,0.11,21930,1.40625,358,3160,1,708,280,10,58.0,5329,71,88
4080,2021-04-14T09:57:00+03:00,2021-04-14T02:21:00+03:00,17.5,6540,27360,85,59.43,55,13080,13230,210,3660,30,45,64,96,83,70,49,64,2021-04-14,-0.47,-0.47,-0.12,23280,1.375,342,3078,0,426,296,8,62.0,5209,74,90
5400,2021-04-15T09:39:30+03:00,2021-04-15T01:36:30+03:00,17.25,7860,28980,81,58.16,53,13080,14250,1050,2640,28,47,66,98,76,91,35,66,2021-04-15,-0.18,-0.18,-0.17,23580,1.4375,429,3223,0,417,376,12,61.0,6384,75,93
5190,2021-04-16T10:11:19+03:00,2021-04-16T01:28:19+03:00,17.25,5880,31380,83,59.6,53,17520,15840,480,2790,37,47,67,95,81,81,38,76,2021-04-16,-0.17,-0.17,-0.17,26190,1.40625,472,3181,0,304,315,29,58.0,7094,79,93
4950,2021-04-17T11:21:04+03:00,2021-04-17T02:29:04+03:00,18.0,4290,31920,84,71.96,62,16530,16770,510,6150,40,34,69,72,83,83,84,79,2021-04-17,-0.04,-0.04,-0.06,26970,1.40625,459,3211,0,560,318,12,60.0,7194,62,94
4620,2021-04-18T11:15:28+03:00,2021-04-18T02:40:28+03:00,17.625,7020,30900,85,68.23,57,15210,16260,270,4050,39,48,67,97,83,72,55,76,2021-04-18,0.14,0.14,0.06,26280,1.34375,352,3056,1,386,273,8,61.0,5486,70,91
5280,2021-04-19T10:01:02+03:00,2021-04-19T02:15:02+03:00,17.375,6660,27960,81,60.73,53,12390,13500,1980,3630,31,61,61,97,74,51,49,62,2021-04-19,-0.2,-0.2,0.02,22680,1.4375,433,3245,0,463,394,11,61.0,6912,79,93
3780,2021-04-20T09:48:00+03:00,2021-04-20T01:46:00+03:00,17.375,6660,28920,87,61.67,56,16050,14220,210,2430,41,50,65,97,88,70,33,72,2021-04-20,0.17,0.17,0.07,25140,1.34375,312,3048,0,403,260,13,62.0,4807,79,93
3720,2021-04-21T09:36:59+03:00,2021-04-21T02:10:59+03:00,16.75,6210,26760,86,61.57,57,14460,12900,630,2370,36,47,64,96,86,89,32,64,2021-04-21,-0.03,-0.03,0.07,23040,1.375,392,3146,0,461,303,7,60.0,6029,78,96
5970,2021-04-22T09:19:58+03:00,2021-04-22T02:15:58+03:00,16.875,3660,25440,77,61.75,55,13800,12780,480,2010,35,57,53,61,65,81,27,50,2021-04-22,-0.07,-0.07,0.05,19470,1.34375,276,3024,0,628,233,7,56.0,4170,73,96
4260,2021-04-23T10:02:01+03:00,2021-04-23T01:47:01+03:00,17.125,6900,29700,86,60.36,55,15480,14340,510,3060,36,61,67,97,86,83,41,73,2021-04-23,0.1,0.1,0.06,25440,1.375,404,3082,0,361,200,30,63.0,6298,79,98
4470,2021-04-24T10:17:59+03:00,2021-04-24T02:51:59+03:00,17.875,6750,26760,83,69.78,59,13320,13350,360,2220,32,40,60,97,79,75,29,61,2021-04-24,-0.4,-0.4,-0.07,22290,1.28125,266,2926,1,657,178,11,51.0,3659,64,99
7200,2021-04-25T11:34:58+03:00,2021-04-25T02:03:58+03:00,17.0,9240,34260,79,58.01,53,16620,17400,1230,1200,34,70,64,100,69,83,16,79,2021-04-25,0.06,0.06,-0.06,27060,1.3125,291,2964,0,482,222,11,53.0,4318,81,100
4800,2021-04-26T10:09:39+03:00,2021-04-26T03:31:39+03:00,16.25,4950,23880,80,55.52,50,11820,12180,510,2310,40,64,54,84,72,83,31,48,2021-04-26,-0.42,-0.42,-0.17,19080,1.4375,478,3264,0,536,386,22,54.0,6985,76,99
3660,2021-04-27T09:29:59+03:00,2021-04-27T01:58:59+03:00,17.0,6930,27060,86,56.77,53,13380,13230,480,3090,36,58,65,97,86,81,42,65,2021-04-27,-0.1,-0.1,-0.15,23400,1.40625,400,3177,1,638,279,19,53.0,5491,80,98
8280,2021-04-28T10:13:02+03:00,2021-04-28T01:35:02+03:00,17.0,4380,31080,73,58.9,54,16050,14490,450,2370,35,49,58,73,55,81,32,63,2021-04-28,0.26,0.26,0.01,22800,1.4375,458,3285,0,406,461,8,56.0,7118,78,96
4650,2021-04-29T09:38:31+03:00,2021-04-29T01:37:31+03:00,16.625,7020,28860,84,67.82,56,12900,14670,720,4290,31,40,69,97,81,91,58,68,2021-04-29,-0.08,-0.08,0.09,24210,1.4375,452,3251,1,539,375,17,54.0,6612,70,95
5280,2021-04-30T09:28:34+03:00,2021-04-30T01:32:34+03:00,17.25,9030,28560,82,66.3,59,12150,13860,420,2100,32,46,64,100,79,78,28,64,2021-04-30,0.08,0.08,0.09,23280,1.40625,355,3128,1,503,278,11,55.0,5295,69,94
18810,2021-05-01T17:08:30+03:00,2021-05-01T04:05:30+03:00,17.375,4290,46980,60,94.81,76,16950,23040,450,6930,34,18,66,72,25,81,95,84,2021-05-01,1.48,1.48,0.65,28170,1.125,99,2607,0,238,90,0,55.0,1588,29,95
8970,2021-05-02T11:50:56+03:00,2021-05-02T01:57:56+03:00,17.875,5820,35580,75,78.74,64,14520,17220,210,6270,35,38,69,95,60,70,86,78,2021-05-02,1.61,1.61,1.3,26610,1.25,213,2853,0,551,172,5,51.0,3253,30,100
7920,2021-05-03T09:26:25+03:00,2021-05-03T02:07:25+03:00,17.75,4770,26340,70,64.0,57,10440,14550,1290,3210,38,56,51,81,48,81,43,45,2021-05-03,0.37,0.37,1.15,18420,1.375,373,3123,1,463,329,11,53.0,5639,65,96
7020,2021-05-04T10:18:32+03:00,2021-05-04T02:11:32+03:00,16.625,4320,29220,76,63.55,58,15900,14460,900,1980,46,50,56,72,62,99,26,60,2021-05-04,0.18,0.18,0.61,22200,1.46875,468,3287,0,560,393,19,58.0,7081,66,96
6570,2021-05-05T10:18:31+03:00,2021-05-05T01:56:31+03:00,17.0,4620,30120,78,64.78,58,15090,14790,900,3840,34,38,63,78,67,99,52,66,2021-05-05,-0.15,-0.15,0.16,23550,1.375,317,3103,0,556,285,6,58.0,5096,69,100
7170,2021-05-06T10:04:29+03:00,2021-05-06T01:59:29+03:00,17.125,5250,29100,75,62.58,54,13980,14670,2490,2700,41,48,52,89,60,27,36,59,2021-05-06,-0.25,-0.25,-0.05,21930,1.375,318,3099,1,539,267,10,59.0,4805,71,99
3660,2021-05-07T10:17:30+03:00,2021-05-07T03:32:30+03:00,16.875,6780,24300,85,65.1,60,11370,11730,390,2490,42,48,57,97,83,78,33,54,2021-05-07,-0.11,-0.11,-0.1,20640,1.375,409,3099,0,334,275,22,67.0,6208,66,99
8010,2021-05-08T10:43:33+03:00,2021-05-08T01:39:33+03:00,17.75,4500,32640,75,69.64,58,15510,17880,510,4620,39,41,63,75,62,83,63,70,2021-05-08,0.2,0.2,0.05,24630,1.4375,511,3260,3,623,316,16,68.0,7748,65,99
3420,2021-05-09T09:45:32+03:00,2021-05-09T03:03:32+03:00,17.5,5880,24120,86,59.08,54,12240,12150,390,2580,29,53,60,95,86,78,34,54,2021-05-09,-0.13,-0.13,0.07,20700,1.375,475,3106,1,331,189,40,78.0,7629,69,93
6840,2021-05-10T12:02:03+03:00,2021-05-10T02:42:03+03:00,17.75,6900,33600,80,66.23,58,17820,17130,570,2040,40,47,63,97,72,86,27,78,2021-05-10,0.15,0.15,0.11,26760,1.625,921,3643,2,334,267,97,88.0,15493,66,88
5400,2021-05-11T11:48:03+03:00,2021-05-11T04:07:03+03:00,17.25,5040,27660,80,68.85,59,14040,13590,480,3180,42,39,58,85,72,81,43,60,2021-05-11,-0.08,-0.08,0.07,22260,1.5,783,3430,1,210,206,98,89.0,14126,58,76
5310,2021-05-12T09:47:10+03:00,2021-05-12T01:18:10+03:00,17.375,6240,30540,83,64.65,56,14760,15630,690,4230,33,52,69,96,79,91,58,72,2021-05-12,0.1,0.1,0.1,25230,1.59375,682,3551,2,513,459,36,85.0,9952,71,71
4650,2021-05-13T10:29:26+03:00,2021-05-13T03:24:26+03:00,17.0,6570,25500,82,64.41,59,11370,12300,390,2910,33,48,58,96,76,78,39,55,2021-05-13,-0.08,-0.08,0.06,20850,1.40625,402,3196,0,524,323,11,81.0,6016,64,67
3540,2021-05-14T10:08:02+03:00,2021-05-14T01:26:02+03:00,16.75,8190,31320,89,65.73,56,17970,15450,240,1620,39,43,68,99,93,70,21,82,2021-05-14,-0.13,-0.13,0.0,27780,1.40625,417,3184,0,554,272,20,93.0,6400,70,70
4920,2021-05-15T10:25:30+03:00,2021-05-15T01:51:30+03:00,18.0,6360,30840,84,72.17,61,16590,16410,780,2970,32,38,68,96,81,94,40,75,2021-05-15,0.06,0.06,0.02,25920,1.53125,725,3446,2,411,234,74,98.0,11666,64,72
